legacy_row_id,legacy_profession,legacy_secondary_profession,legacy_tier,legacy_rarity,legacy_name,legacy_category,legacy_craft_type,legacy_description,legacy_use,legacy_output_qty,legacy_base_price_gp,legacy_vendor_price_gp,legacy_sale_price_gp,legacy_component_1,legacy_component_1_qty,legacy_component_1_source,legacy_component_2,legacy_component_2_qty,legacy_component_2_source,legacy_component_3,legacy_component_3_qty,legacy_component_3_source,legacy_components_json
591,Tailoring,,2,Uncommon,Cloak of Elvenkind,Wearable,cloak,Crafted item (Uncommon).,Crafting output for Tailoring.,1,200,200,100,Keen Eye (T2),1,Hunting,Rootcap Mushroom (T2),1,Herbalism,Aether Sand (T2),1,Arcane Extraction,"[{""name"":""Keen Eye (T2)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Rootcap Mushroom (T2)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Aether Sand (T2)"",""qty"":1,""gathering_profession"":""Arcane Extraction""}]"
592,Tailoring,,2,Uncommon,Cloak of Protection,Wearable,cloak,Crafted item (Uncommon).,Crafting output for Tailoring.,1,200,200,100,Feathered Wing (T2),1,Hunting,Rootcap Mushroom (T2),1,Herbalism,Aether Sand (T2),1,Arcane Extraction,"[{""name"":""Feathered Wing (T2)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Rootcap Mushroom (T2)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Aether Sand (T2)"",""qty"":1,""gathering_profession"":""Arcane Extraction""}]"
593,Tailoring,,2,Uncommon,Cloak of the Manta Ray,Wearable,cloak,Crafted item (Uncommon).,Crafting output for Tailoring.,1,200,200,100,Wild Heart (T2),1,Hunting,Rootcap Mushroom (T2),1,Herbalism,Aether Sand (T2),1,Arcane Extraction,"[{""name"":""Wild Heart (T2)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Rootcap Mushroom (T2)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Aether Sand (T2)"",""qty"":1,""gathering_profession"":""Arcane Extraction""}]"
594,Tailoring,,2,Uncommon,Gauntlets of Ogre Power,Wearable,tailor_misc,Crafted item (Uncommon).,Crafting output for Tailoring.,1,200,200,100,Dragon Gland (T2),1,Hunting,Sunpetal Bloom (T2),1,Herbalism,Astral Prism (T2),1,Arcane Extraction,"[{""name"":""Dragon Gland (T2)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Sunpetal Bloom (T2)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Astral Prism (T2)"",""qty"":1,""gathering_profession"":""Arcane Extraction""}]"
595,Tailoring,,2,Uncommon,Gloves of Swimming and Climbing,Wearable,gloves,Crafted item (Uncommon).,Crafting output for Tailoring.,1,200,200,100,Razor Fang (T2),1,Hunting,Sunpetal Bloom (T2),1,Herbalism,Astral Prism (T2),1,Arcane Extraction,"[{""name"":""Razor Fang (T2)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Sunpetal Bloom (T2)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Astral Prism (T2)"",""qty"":1,""gathering_profession"":""Arcane Extraction""}]"
596,Tailoring,,2,Uncommon,Gloves of Thievery,Wearable,gloves,Crafted item (Uncommon).,Crafting output for Tailoring.,1,200,200,100,Wild Heart (T2),1,Hunting,Sunpetal Bloom (T2),1,Herbalism,Astral Prism (T2),1,Arcane Extraction,"[{""name"":""Wild Heart (T2)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Sunpetal Bloom (T2)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Astral Prism (T2)"",""qty"":1,""gathering_profession"":""Arcane Extraction""}]"
597,Tailoring,,2,Uncommon,Gloves of missile snaring,Wearable,gloves,Crafted item (Uncommon).,Crafting output for Tailoring.,1,200,200,100,Keen Eye (T2),1,Hunting,Sunpetal Bloom (T2),1,Herbalism,Astral Prism (T2),1,Arcane Extraction,"[{""name"":""Keen Eye (T2)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Sunpetal Bloom (T2)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Astral Prism (T2)"",""qty"":1,""gathering_profession"":""Arcane Extraction""}]"
598,Tailoring,,2,Uncommon,Hat of Disguise,Wearable,headwear,Crafted item (Uncommon).,Crafting output for Tailoring.,1,200,200,100,Dragon Gland (T2),1,Hunting,Phoenixheart Seed (T2),1,Herbalism,Void Essence (T2),1,Arcane Extraction,"[{""name"":""Dragon Gland (T2)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Phoenixheart Seed (T2)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Void Essence (T2)"",""qty"":1,""gathering_profession"":""Arcane Extraction""}]"
599,Tailoring,,2,Uncommon,Helm of Comprehending Languages,Wearable,headwear,Crafted item (Uncommon).,Crafting output for Tailoring.,1,200,200,100,Wild Heart (T2),1,Hunting,Phoenixheart Seed (T2),1,Herbalism,Void Essence (T2),1,Arcane Extraction,"[{""name"":""Wild Heart (T2)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Phoenixheart Seed (T2)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Void Essence (T2)"",""qty"":1,""gathering_profession"":""Arcane Extraction""}]"
600,Tailoring,,2,Uncommon,Helm of Telepathy,Wearable,headwear,Crafted item (Uncommon).,Crafting output for Tailoring.,1,200,200,100,Chimera Horn (T2),1,Hunting,Phoenixheart Seed (T2),1,Herbalism,Void Essence (T2),1,Arcane Extraction,"[{""name"":""Chimera Horn (T2)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Phoenixheart Seed (T2)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Void Essence (T2)"",""qty"":1,""gathering_profession"":""Arcane Extraction""}]"
601,Tailoring,,2,Uncommon,Nature's Mantle,Wearable,tailor_misc,Crafted item (Uncommon).,Crafting output for Tailoring.,1,200,200,100,Keen Eye (T2),1,Hunting,Sunpetal Bloom (T2),1,Herbalism,Astral Prism (T2),1,Arcane Extraction,"[{""name"":""Keen Eye (T2)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Sunpetal Bloom (T2)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Astral Prism (T2)"",""qty"":1,""gathering_profession"":""Arcane Extraction""}]"
602,Tailoring,,2,Uncommon,Robe of Useful Items,Wearable,robe,Crafted item (Uncommon).,Crafting output for Tailoring.,1,200,200,100,Chimera Horn (T2),1,Hunting,Sunpetal Bloom (T2),1,Herbalism,Astral Prism (T2),1,Arcane Extraction,"[{""name"":""Chimera Horn (T2)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Sunpetal Bloom (T2)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Astral Prism (T2)"",""qty"":1,""gathering_profession"":""Arcane Extraction""}]"
603,Tailoring,,2,Uncommon,Slippers of Spider Climbing,Wearable,tailor_misc,Crafted item (Uncommon).,Crafting output for Tailoring.,1,200,200,100,Wild Heart (T2),1,Hunting,Sunpetal Bloom (T2),1,Herbalism,Astral Prism (T2),1,Arcane Extraction,"[{""name"":""Wild Heart (T2)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Sunpetal Bloom (T2)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Astral Prism (T2)"",""qty"":1,""gathering_profession"":""Arcane Extraction""}]"
604,Tailoring,,2,Uncommon,Winged Boots,Wearable,boots,Crafted item (Uncommon).,Crafting output for Tailoring.,1,200,200,100,Dragon Gland (T2),1,Hunting,Rootcap Mushroom (T2),1,Herbalism,Aether Sand (T2),1,Arcane Extraction,"[{""name"":""Dragon Gland (T2)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Rootcap Mushroom (T2)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Aether Sand (T2)"",""qty"":1,""gathering_profession"":""Arcane Extraction""}]"
605,Tailoring,,3,Rare,Belt of Giant Strength(hill),Wearable,belt,Crafted item (Rare).,Crafting output for Tailoring.,1,1500,1500,750,Feathered Wing (T3),1,Hunting,Silvermint Sprig (T3),1,Herbalism,Spell Soot (T3),1,Arcane Extraction,"[{""name"":""Feathered Wing (T3)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Silvermint Sprig (T3)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Spell Soot (T3)"",""qty"":1,""gathering_profession"":""Arcane Extraction""}]"
606,Tailoring,,3,Rare,Boots of Levitation,Wearable,boots,Crafted item (Rare).,Crafting output for Tailoring.,1,1500,1500,750,Razor Fang (T3),1,Hunting,Sunpetal Bloom (T3),1,Herbalism,Astral Prism (T3),1,Arcane Extraction,"[{""name"":""Razor Fang (T3)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Sunpetal Bloom (T3)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Astral Prism (T3)"",""qty"":1,""gathering_profession"":""Arcane Extraction""}]"
607,Tailoring,,3,Rare,Cloak of Displacement,Wearable,cloak,Crafted item (Rare).,Crafting output for Tailoring.,1,1500,1500,750,Razor Fang (T3),1,Hunting,Phoenixheart Seed (T3),1,Herbalism,Void Essence (T3),1,Arcane Extraction,"[{""name"":""Razor Fang (T3)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Phoenixheart Seed (T3)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Void Essence (T3)"",""qty"":1,""gathering_profession"":""Arcane Extraction""}]"
608,Tailoring,,3,Rare,Cloak of the Bat,Wearable,cloak,Crafted item (Rare).,Crafting output for Tailoring.,1,1500,1500,750,Chimera Horn (T3),1,Hunting,Phoenixheart Seed (T3),1,Herbalism,Void Essence (T3),1,Arcane Extraction,"[{""name"":""Chimera Horn (T3)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Phoenixheart Seed (T3)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Void Essence (T3)"",""qty"":1,""gathering_profession"":""Arcane Extraction""}]"
609,Tailoring,,3,Rare,Mantle of Spell Resistance,Wearable,tailor_misc,Crafted item (Rare).,Crafting output for Tailoring.,1,1500,1500,750,Keen Eye (T3),1,Hunting,Phoenixheart Seed (T3),1,Herbalism,Void Essence (T3),1,Arcane Extraction,"[{""name"":""Keen Eye (T3)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Phoenixheart Seed (T3)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Void Essence (T3)"",""qty"":1,""gathering_profession"":""Arcane Extraction""}]"
610,Tailoring,,3,Rare,Robe of Eyes,Wearable,robe,Crafted item (Rare).,Crafting output for Tailoring.,1,1500,1500,750,Sturdy Hide (T3),1,Hunting,Phoenixheart Seed (T3),1,Herbalism,Void Essence (T3),1,Arcane Extraction,"[{""name"":""Sturdy Hide (T3)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Phoenixheart Seed (T3)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Void Essence (T3)"",""qty"":1,""gathering_profession"":""Arcane Extraction""}]"
611,Tailoring,,4,Rare,Glamoured studded leather,Armor/Shield,armor,Crafted item (Rare).,Crafting output for Tailoring.,1,3750,3750,1875,Feathered Wing (T4),1,Hunting,Phoenixheart Seed (T4),1,Herbalism,Void Essence (T4),1,Arcane Extraction,"[{""name"":""Feathered Wing (T4)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Phoenixheart Seed (T4)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Void Essence (T4)"",""qty"":1,""gathering_profession"":""Arcane Extraction""}]"
612,Tailoring,,4,Rare,Belt of Dwarvenkind,Wearable,belt,Crafted item (Rare).,Crafting output for Tailoring.,1,3750,3750,1875,Wild Heart (T4),1,Hunting,Duskleaf Frond (T4),1,Herbalism,Mana Thread (T4),1,Arcane Extraction,"[{""name"":""Wild Heart (T4)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Duskleaf Frond (T4)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Mana Thread (T4)"",""qty"":1,""gathering_profession"":""Arcane Extraction""}]"
613,Tailoring,,4,Rare,Belt of hill giant strength,Wearable,belt,Crafted item (Rare).,Crafting output for Tailoring.,1,3750,3750,1875,Chimera Horn (T4),1,Hunting,Duskleaf Frond (T4),1,Herbalism,Mana Thread (T4),1,Arcane Extraction,"[{""name"":""Chimera Horn (T4)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Duskleaf Frond (T4)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Mana Thread (T4)"",""qty"":1,""gathering_profession"":""Arcane Extraction""}]"
614,Tailoring,,4,Rare,Boots of Speed,Wearable,boots,Crafted item (Rare).,Crafting output for Tailoring.,1,3750,3750,1875,Chimera Horn (T4),1,Hunting,Moonshade Orchid (T4),1,Herbalism,Luminous Pearl (T4),1,Arcane Extraction,"[{""name"":""Chimera Horn (T4)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Moonshade Orchid (T4)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Luminous Pearl (T4)"",""qty"":1,""gathering_profession"":""Arcane Extraction""}]"
615,Tailoring,,4,Rare,Bracers of Defense,Wearable,tailor_misc,Crafted item (Rare).,Crafting output for Tailoring.,1,3750,3750,1875,Keen Eye (T4),1,Hunting,Silvermint Sprig (T4),1,Herbalism,Spell Soot (T4),1,Arcane Extraction,"[{""name"":""Keen Eye (T4)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Silvermint Sprig (T4)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Spell Soot (T4)"",""qty"":1,""gathering_profession"":""Arcane Extraction""}]"
616,Tailoring,,4,Very Rare,Cloak of Arachnida,Wearable,cloak,Crafted item (Very Rare).,Crafting output for Tailoring.,1,7500,7500,3750,Razor Fang (T4),1,Hunting,Bitterthorn Berry (T4),1,Herbalism,Rift Glass (T4),1,Arcane Extraction,"[{""name"":""Razor Fang (T4)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Bitterthorn Berry (T4)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Rift Glass (T4)"",""qty"":1,""gathering_profession"":""Arcane Extraction""}]"
617,Tailoring,,4,Rare,Helm of Teleportation,Wearable,headwear,Crafted item (Rare).,Crafting output for Tailoring.,1,3750,3750,1875,Keen Eye (T4),1,Hunting,Bitterthorn Berry (T4),1,Herbalism,Rift Glass (T4),1,Arcane Extraction,"[{""name"":""Keen Eye (T4)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Bitterthorn Berry (T4)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Rift Glass (T4)"",""qty"":1,""gathering_profession"":""Arcane Extraction""}]"
618,Tailoring,,4,Very Rare,Robe of Stars,Wearable,robe,Crafted item (Very Rare).,Crafting output for Tailoring.,1,7500,7500,3750,Keen Eye (T4),1,Hunting,Duskleaf Frond (T4),1,Herbalism,Mana Thread (T4),1,Arcane Extraction,"[{""name"":""Keen Eye (T4)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Duskleaf Frond (T4)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Mana Thread (T4)"",""qty"":1,""gathering_profession"":""Arcane Extraction""}]"
619,Tailoring,,5,Very Rare,"Belt of Giant Strength(Cloud, Stone)",Wearable,belt,Crafted item (Very Rare).,Crafting output for Tailoring.,1,15000,15000,7500,Sturdy Hide (T5),1,Hunting,Rootcap Mushroom (T5),1,Herbalism,Aether Sand (T5),1,Arcane Extraction,"[{""name"":""Sturdy Hide (T5)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Rootcap Mushroom (T5)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Aether Sand (T5)"",""qty"":1,""gathering_profession"":""Arcane Extraction""}]"
620,Tailoring,,5,Very Rare,Belt of fire giant strength,Wearable,belt,Crafted item (Very Rare).,Crafting output for Tailoring.,1,15000,15000,7500,Dragon Gland (T5),1,Hunting,Rootcap Mushroom (T5),1,Herbalism,Aether Sand (T5),1,Arcane Extraction,"[{""name"":""Dragon Gland (T5)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Rootcap Mushroom (T5)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Aether Sand (T5)"",""qty"":1,""gathering_profession"":""Arcane Extraction""}]"
621,Tailoring,,5,Very Rare,Belt of giant strength (frost/stone),Wearable,belt,Crafted item (Very Rare).,Crafting output for Tailoring.,1,15000,15000,7500,Keen Eye (T5),1,Hunting,Rootcap Mushroom (T5),1,Herbalism,Aether Sand (T5),1,Arcane Extraction,"[{""name"":""Keen Eye (T5)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Rootcap Mushroom (T5)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Aether Sand (T5)"",""qty"":1,""gathering_profession"":""Arcane Extraction""}]"
622,Tailoring,,5,Very Rare,Helm of Brilliance,Wearable,headwear,Crafted item (Very Rare).,Crafting output for Tailoring.,1,15000,15000,7500,Dragon Gland (T5),1,Hunting,Moonshade Orchid (T5),1,Herbalism,Luminous Pearl (T5),1,Arcane Extraction,"[{""name"":""Dragon Gland (T5)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Moonshade Orchid (T5)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Luminous Pearl (T5)"",""qty"":1,""gathering_profession"":""Arcane Extraction""}]"
623,Tailoring,,5,Very Rare,Robe of Scintillating Colors,Wearable,robe,Crafted item (Very Rare).,Crafting output for Tailoring.,1,15000,15000,7500,Dragon Gland (T5),1,Hunting,Moonshade Orchid (T5),1,Herbalism,Luminous Pearl (T5),1,Arcane Extraction,"[{""name"":""Dragon Gland (T5)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Moonshade Orchid (T5)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Luminous Pearl (T5)"",""qty"":1,""gathering_profession"":""Arcane Extraction""}]"
624,Tailoring,,6,Legendary,Belt of Giant Strength (Storm),Wearable,belt,Crafted item (Legendary).,Crafting output for Tailoring.,1,160000,160000,80000,Feathered Wing (T6),1,Hunting,Duskleaf Frond (T6),1,Herbalism,Mana Thread (T6),1,Arcane Extraction,"[{""name"":""Feathered Wing (T6)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Duskleaf Frond (T6)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Mana Thread (T6)"",""qty"":1,""gathering_profession"":""Arcane Extraction""}]"
625,Tailoring,,6,Legendary,Belt of cloud giant strength,Wearable,belt,Crafted item (Legendary).,Crafting output for Tailoring.,1,160000,160000,80000,Dragon Gland (T6),1,Hunting,Duskleaf Frond (T6),1,Herbalism,Mana Thread (T6),1,Arcane Extraction,"[{""name"":""Dragon Gland (T6)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Duskleaf Frond (T6)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Mana Thread (T6)"",""qty"":1,""gathering_profession"":""Arcane Extraction""}]"
626,Tailoring,,6,Legendary,Belt of storm giant strength,Wearable,belt,Crafted item (Legendary).,Crafting output for Tailoring.,1,160000,160000,80000,Sturdy Hide (T6),1,Hunting,Duskleaf Frond (T6),1,Herbalism,Mana Thread (T6),1,Arcane Extraction,"[{""name"":""Sturdy Hide (T6)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Duskleaf Frond (T6)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Mana Thread (T6)"",""qty"":1,""gathering_profession"":""Arcane Extraction""}]"
627,Tailoring,,6,Legendary,Cloak of Invisibility,Wearable,cloak,Crafted item (Legendary).,Crafting output for Tailoring.,1,160000,160000,80000,Wild Heart (T6),1,Hunting,Phoenixheart Seed (T6),1,Herbalism,Void Essence (T6),1,Arcane Extraction,"[{""name"":""Wild Heart (T6)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Phoenixheart Seed (T6)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Void Essence (T6)"",""qty"":1,""gathering_profession"":""Arcane Extraction""}]"
628,Tailoring,,6,Legendary,Robe of the Archmagi,Wearable,robe,Crafted item (Legendary).,Crafting output for Tailoring.,1,160000,160000,80000,Razor Fang (T6),1,Hunting,Sunpetal Bloom (T6),1,Herbalism,Astral Prism (T6),1,Arcane Extraction,"[{""name"":""Razor Fang (T6)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Sunpetal Bloom (T6)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Astral Prism (T6)"",""qty"":1,""gathering_profession"":""Arcane Extraction""}]"
629,Tailoring,,7,Artifact,Studded Leather Armour,Armor/Shield,armor,Crafted item (Artifact).,Crafting output for Tailoring.,1,2000000,2000000,1000000,Wild Heart (T7),1,Hunting,Bitterthorn Berry (T7),1,Herbalism,Rift Glass (T7),1,Arcane Extraction,"[{""name"":""Wild Heart (T7)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Bitterthorn Berry (T7)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Rift Glass (T7)"",""qty"":1,""gathering_profession"":""Arcane Extraction""}]"
630,Tailoring,,7,Artifact,Whelm,Wearable,headwear,Crafted item (Artifact).,Crafting output for Tailoring.,1,2000000,2000000,1000000,Razor Fang (T7),1,Hunting,Bitterthorn Berry (T7),1,Herbalism,Rift Glass (T7),1,Arcane Extraction,"[{""name"":""Razor Fang (T7)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Bitterthorn Berry (T7)"",""qty"":1,""gathering_profession"":""Herbalism""},{""name"":""Rift Glass (T7)"",""qty"":1,""gathering_profession"":""Arcane Extraction""}]"
631,Woodcrafter,,1,Common,Instrument of Illusions,Instrument,instrument,Crafted item (Common).,Crafting output for Woodcrafter.,1,20,20,10,Feathered Wing (T1),1,Hunting,Astral Prism (T1),1,Arcane Extraction,Moonshade Orchid (T1),1,Herbalism,"[{""name"":""Feathered Wing (T1)"",""qty"":1,""gathering_profession"":""Hunting""},{""name"":""Astral Prism (T1)"",""qty"":1,""gathering_profession"":""Arcane Extraction""},{""name"":""Moonshade Orchid (T1)"",""qty"":1,""gathering_profession"":""Herbalism""}]"
